"series_id","date","value"
"BAMLC0A2CAAEY","2008-01-02 00:00:00",5.2
"BAMLC0A2CAAEY","2008-01-03 00:00:00",5.21
"BAMLC0A2CAAEY","2008-01-04 00:00:00",5.16
"BAMLC0A2CAAEY","2008-01-07 00:00:00",5.16
"BAMLC0A2CAAEY","2008-01-08 00:00:00",5.16
"BAMLC0A2CAAEY","2008-01-09 00:00:00",5.14
"BAMLC0A2CAAEY","2008-01-10 00:00:00",5.22
"BAMLC0A2CAAEY","2008-01-11 00:00:00",5.15
"BAMLC0A2CAAEY","2008-01-14 00:00:00",5.13
"BAMLC0A2CAAEY","2008-01-15 00:00:00",5.07
"BAMLC0A2CAAEY","2008-01-16 00:00:00",5.07
"BAMLC0A2CAAEY","2008-01-17 00:00:00",5.03
"BAMLC0A2CAAEY","2008-01-18 00:00:00",5.01
"BAMLC0A2CAAEY","2008-01-21 00:00:00",5.01
"BAMLC0A2CAAEY","2008-01-22 00:00:00",4.87
"BAMLC0A2CAAEY","2008-01-23 00:00:00",4.81
"BAMLC0A2CAAEY","2008-01-24 00:00:00",4.97
"BAMLC0A2CAAEY","2008-01-25 00:00:00",4.92
"BAMLC0A2CAAEY","2008-01-28 00:00:00",4.91
"BAMLC0A2CAAEY","2008-01-29 00:00:00",4.97
"BAMLC0A2CAAEY","2008-01-30 00:00:00",5.02
"BAMLC0A2CAAEY","2008-01-31 00:00:00",4.95
"BAMLC0A2CAAEY","2008-02-01 00:00:00",4.88
"BAMLC0A2CAAEY","2008-02-04 00:00:00",4.92
"BAMLC0A2CAAEY","2008-02-05 00:00:00",4.83
"BAMLC0A2CAAEY","2008-02-06 00:00:00",4.84
"BAMLC0A2CAAEY","2008-02-07 00:00:00",4.94
"BAMLC0A2CAAEY","2008-02-08 00:00:00",4.89
"BAMLC0A2CAAEY","2008-02-11 00:00:00",4.87
"BAMLC0A2CAAEY","2008-02-12 00:00:00",4.93
"BAMLC0A2CAAEY","2008-02-13 00:00:00",4.92
"BAMLC0A2CAAEY","2008-02-14 00:00:00",5.01
"BAMLC0A2CAAEY","2008-02-15 00:00:00",5
"BAMLC0A2CAAEY","2008-02-18 00:00:00",5
"BAMLC0A2CAAEY","2008-02-19 00:00:00",5.11
"BAMLC0A2CAAEY","2008-02-20 00:00:00",5.18
"BAMLC0A2CAAEY","2008-02-21 00:00:00",5.04
"BAMLC0A2CAAEY","2008-02-22 00:00:00",5.05
"BAMLC0A2CAAEY","2008-02-25 00:00:00",5.16
"BAMLC0A2CAAEY","2008-02-26 00:00:00",5.12
"BAMLC0A2CAAEY","2008-02-27 00:00:00",5.11
"BAMLC0A2CAAEY","2008-02-28 00:00:00",5.01
"BAMLC0A2CAAEY","2008-02-29 00:00:00",4.91
"BAMLC0A2CAAEY","2008-03-03 00:00:00",4.93
"BAMLC0A2CAAEY","2008-03-04 00:00:00",5.03
"BAMLC0A2CAAEY","2008-03-05 00:00:00",5.15
"BAMLC0A2CAAEY","2008-03-06 00:00:00",5.16
"BAMLC0A2CAAEY","2008-03-07 00:00:00",5.12
"BAMLC0A2CAAEY","2008-03-10 00:00:00",5.1
"BAMLC0A2CAAEY","2008-03-11 00:00:00",5.3
"BAMLC0A2CAAEY","2008-03-12 00:00:00",5.22
"BAMLC0A2CAAEY","2008-03-13 00:00:00",5.29
"BAMLC0A2CAAEY","2008-03-14 00:00:00",5.16
"BAMLC0A2CAAEY","2008-03-17 00:00:00",5.14
"BAMLC0A2CAAEY","2008-03-18 00:00:00",5.27
"BAMLC0A2CAAEY","2008-03-19 00:00:00",5.16
"BAMLC0A2CAAEY","2008-03-20 00:00:00",5.16
"BAMLC0A2CAAEY","2008-03-24 00:00:00",5.36
"BAMLC0A2CAAEY","2008-03-25 00:00:00",5.34
"BAMLC0A2CAAEY","2008-03-26 00:00:00",5.31
"BAMLC0A2CAAEY","2008-03-27 00:00:00",5.38
"BAMLC0A2CAAEY","2008-03-28 00:00:00",5.33
"BAMLC0A2CAAEY","2008-03-31 00:00:00",5.32
"BAMLC0A2CAAEY","2008-04-01 00:00:00",5.44
"BAMLC0A2CAAEY","2008-04-02 00:00:00",5.49
"BAMLC0A2CAAEY","2008-04-03 00:00:00",5.49
"BAMLC0A2CAAEY","2008-04-04 00:00:00",5.35
"BAMLC0A2CAAEY","2008-04-07 00:00:00",5.4
"BAMLC0A2CAAEY","2008-04-08 00:00:00",5.38
"BAMLC0A2CAAEY","2008-04-09 00:00:00",5.29
"BAMLC0A2CAAEY","2008-04-10 00:00:00",5.38
"BAMLC0A2CAAEY","2008-04-11 00:00:00",5.32
"BAMLC0A2CAAEY","2008-04-14 00:00:00",5.33
"BAMLC0A2CAAEY","2008-04-15 00:00:00",5.37
"BAMLC0A2CAAEY","2008-04-16 00:00:00",5.49
"BAMLC0A2CAAEY","2008-04-17 00:00:00",5.53
"BAMLC0A2CAAEY","2008-04-18 00:00:00",5.51
"BAMLC0A2CAAEY","2008-04-21 00:00:00",5.47
"BAMLC0A2CAAEY","2008-04-22 00:00:00",5.47
"BAMLC0A2CAAEY","2008-04-23 00:00:00",5.48
"BAMLC0A2CAAEY","2008-04-24 00:00:00",5.59
"BAMLC0A2CAAEY","2008-04-25 00:00:00",5.62
"BAMLC0A2CAAEY","2008-04-28 00:00:00",5.57
"BAMLC0A2CAAEY","2008-04-29 00:00:00",5.54
"BAMLC0A2CAAEY","2008-04-30 00:00:00",5.38
"BAMLC0A2CAAEY","2008-05-01 00:00:00",5.39
"BAMLC0A2CAAEY","2008-05-02 00:00:00",5.43
"BAMLC0A2CAAEY","2008-05-05 00:00:00",5.41
"BAMLC0A2CAAEY","2008-05-06 00:00:00",5.43
"BAMLC0A2CAAEY","2008-05-07 00:00:00",5.39
"BAMLC0A2CAAEY","2008-05-08 00:00:00",5.31
"BAMLC0A2CAAEY","2008-05-09 00:00:00",5.28
"BAMLC0A2CAAEY","2008-05-12 00:00:00",5.31
"BAMLC0A2CAAEY","2008-05-13 00:00:00",5.46
"BAMLC0A2CAAEY","2008-05-14 00:00:00",5.5
"BAMLC0A2CAAEY","2008-05-15 00:00:00",5.4
"BAMLC0A2CAAEY","2008-05-16 00:00:00",5.4
"BAMLC0A2CAAEY","2008-05-19 00:00:00",5.38
"BAMLC0A2CAAEY","2008-05-20 00:00:00",5.33
"BAMLC0A2CAAEY","2008-05-21 00:00:00",5.4
"BAMLC0A2CAAEY","2008-05-22 00:00:00",5.53
"BAMLC0A2CAAEY","2008-05-23 00:00:00",5.45
"BAMLC0A2CAAEY","2008-05-26 00:00:00",5.45
"BAMLC0A2CAAEY","2008-05-27 00:00:00",5.55
"BAMLC0A2CAAEY","2008-05-28 00:00:00",5.62
"BAMLC0A2CAAEY","2008-05-29 00:00:00",5.67
"BAMLC0A2CAAEY","2008-05-30 00:00:00",5.64
"BAMLC0A2CAAEY","2008-05-31 00:00:00",5.68
"BAMLC0A2CAAEY","2008-06-02 00:00:00",5.59
"BAMLC0A2CAAEY","2008-06-03 00:00:00",5.5
"BAMLC0A2CAAEY","2008-06-04 00:00:00",5.54
"BAMLC0A2CAAEY","2008-06-05 00:00:00",5.6
"BAMLC0A2CAAEY","2008-06-06 00:00:00",5.5
"BAMLC0A2CAAEY","2008-06-09 00:00:00",5.66
"BAMLC0A2CAAEY","2008-06-10 00:00:00",5.81
"BAMLC0A2CAAEY","2008-06-11 00:00:00",5.77
"BAMLC0A2CAAEY","2008-06-12 00:00:00",5.92
"BAMLC0A2CAAEY","2008-06-13 00:00:00",5.97
"BAMLC0A2CAAEY","2008-06-16 00:00:00",5.94
"BAMLC0A2CAAEY","2008-06-17 00:00:00",5.89
"BAMLC0A2CAAEY","2008-06-18 00:00:00",5.83
"BAMLC0A2CAAEY","2008-06-19 00:00:00",5.91
"BAMLC0A2CAAEY","2008-06-20 00:00:00",5.87
"BAMLC0A2CAAEY","2008-06-23 00:00:00",5.95
"BAMLC0A2CAAEY","2008-06-24 00:00:00",5.91
"BAMLC0A2CAAEY","2008-06-25 00:00:00",5.89
"BAMLC0A2CAAEY","2008-06-26 00:00:00",5.85
"BAMLC0A2CAAEY","2008-06-27 00:00:00",5.83
"BAMLC0A2CAAEY","2008-06-30 00:00:00",5.83
"BAMLC0A2CAAEY","2008-07-01 00:00:00",5.87
"BAMLC0A2CAAEY","2008-07-02 00:00:00",5.82
"BAMLC0A2CAAEY","2008-07-03 00:00:00",5.81
"BAMLC0A2CAAEY","2008-07-04 00:00:00",5.81
"BAMLC0A2CAAEY","2008-07-07 00:00:00",5.76
"BAMLC0A2CAAEY","2008-07-08 00:00:00",5.74
"BAMLC0A2CAAEY","2008-07-09 00:00:00",5.71
"BAMLC0A2CAAEY","2008-07-10 00:00:00",5.7
"BAMLC0A2CAAEY","2008-07-11 00:00:00",5.89
"BAMLC0A2CAAEY","2008-07-14 00:00:00",5.8
"BAMLC0A2CAAEY","2008-07-15 00:00:00",5.82
"BAMLC0A2CAAEY","2008-07-16 00:00:00",5.92
"BAMLC0A2CAAEY","2008-07-17 00:00:00",6.05
"BAMLC0A2CAAEY","2008-07-18 00:00:00",6.11
"BAMLC0A2CAAEY","2008-07-21 00:00:00",6.1
"BAMLC0A2CAAEY","2008-07-22 00:00:00",6.14
"BAMLC0A2CAAEY","2008-07-23 00:00:00",6.17
"BAMLC0A2CAAEY","2008-07-24 00:00:00",6.02
"BAMLC0A2CAAEY","2008-07-25 00:00:00",6.1
"BAMLC0A2CAAEY","2008-07-28 00:00:00",6.02
"BAMLC0A2CAAEY","2008-07-29 00:00:00",6.05
"BAMLC0A2CAAEY","2008-07-30 00:00:00",6.05
"BAMLC0A2CAAEY","2008-07-31 00:00:00",5.93
"BAMLC0A2CAAEY","2008-08-01 00:00:00",5.89
"BAMLC0A2CAAEY","2008-08-04 00:00:00",5.9
"BAMLC0A2CAAEY","2008-08-05 00:00:00",5.92
"BAMLC0A2CAAEY","2008-08-06 00:00:00",5.95
"BAMLC0A2CAAEY","2008-08-07 00:00:00",5.83
"BAMLC0A2CAAEY","2008-08-08 00:00:00",5.86
"BAMLC0A2CAAEY","2008-08-11 00:00:00",5.91
"BAMLC0A2CAAEY","2008-08-12 00:00:00",5.85
"BAMLC0A2CAAEY","2008-08-13 00:00:00",5.91
"BAMLC0A2CAAEY","2008-08-14 00:00:00",5.87
"BAMLC0A2CAAEY","2008-08-15 00:00:00",5.84
"BAMLC0A2CAAEY","2008-08-18 00:00:00",5.82
"BAMLC0A2CAAEY","2008-08-19 00:00:00",5.85
"BAMLC0A2CAAEY","2008-08-20 00:00:00",5.82
"BAMLC0A2CAAEY","2008-08-21 00:00:00",5.89
"BAMLC0A2CAAEY","2008-08-22 00:00:00",5.95
"BAMLC0A2CAAEY","2008-08-25 00:00:00",5.88
"BAMLC0A2CAAEY","2008-08-26 00:00:00",5.89
"BAMLC0A2CAAEY","2008-08-27 00:00:00",5.87
"BAMLC0A2CAAEY","2008-08-28 00:00:00",5.91
"BAMLC0A2CAAEY","2008-08-29 00:00:00",5.91
"BAMLC0A2CAAEY","2008-08-31 00:00:00",5.89
"BAMLC0A2CAAEY","2008-09-01 00:00:00",5.89
"BAMLC0A2CAAEY","2008-09-02 00:00:00",5.82
"BAMLC0A2CAAEY","2008-09-03 00:00:00",5.79
"BAMLC0A2CAAEY","2008-09-04 00:00:00",5.75
"BAMLC0A2CAAEY","2008-09-05 00:00:00",5.79
"BAMLC0A2CAAEY","2008-09-08 00:00:00",5.78
"BAMLC0A2CAAEY","2008-09-09 00:00:00",5.73
"BAMLC0A2CAAEY","2008-09-10 00:00:00",5.79
"BAMLC0A2CAAEY","2008-09-11 00:00:00",5.83
"BAMLC0A2CAAEY","2008-09-12 00:00:00",5.96
"BAMLC0A2CAAEY","2008-09-15 00:00:00",5.94
"BAMLC0A2CAAEY","2008-09-16 00:00:00",6.55
"BAMLC0A2CAAEY","2008-09-17 00:00:00",6.6
"BAMLC0A2CAAEY","2008-09-18 00:00:00",6.81
"BAMLC0A2CAAEY","2008-09-19 00:00:00",6.79
"BAMLC0A2CAAEY","2008-09-22 00:00:00",6.77
"BAMLC0A2CAAEY","2008-09-23 00:00:00",6.83
"BAMLC0A2CAAEY","2008-09-24 00:00:00",6.74
"BAMLC0A2CAAEY","2008-09-25 00:00:00",6.93
"BAMLC0A2CAAEY","2008-09-26 00:00:00",7.16
"BAMLC0A2CAAEY","2008-09-29 00:00:00",7.01
"BAMLC0A2CAAEY","2008-09-30 00:00:00",7.05
"BAMLC0A2CAAEY","2008-10-01 00:00:00",6.97
"BAMLC0A2CAAEY","2008-10-02 00:00:00",7.08
"BAMLC0A2CAAEY","2008-10-03 00:00:00",7.1
"BAMLC0A2CAAEY","2008-10-06 00:00:00",7.02
"BAMLC0A2CAAEY","2008-10-07 00:00:00",7.09
"BAMLC0A2CAAEY","2008-10-08 00:00:00",7.45
"BAMLC0A2CAAEY","2008-10-09 00:00:00",7.62
"BAMLC0A2CAAEY","2008-10-10 00:00:00",7.96
"BAMLC0A2CAAEY","2008-10-13 00:00:00",7.97
"BAMLC0A2CAAEY","2008-10-14 00:00:00",7.56
"BAMLC0A2CAAEY","2008-10-15 00:00:00",7.47
"BAMLC0A2CAAEY","2008-10-16 00:00:00",7.56
"BAMLC0A2CAAEY","2008-10-17 00:00:00",7.63
"BAMLC0A2CAAEY","2008-10-20 00:00:00",7.64
"BAMLC0A2CAAEY","2008-10-21 00:00:00",7.48
"BAMLC0A2CAAEY","2008-10-22 00:00:00",7.46
"BAMLC0A2CAAEY","2008-10-23 00:00:00",7.42
"BAMLC0A2CAAEY","2008-10-24 00:00:00",7.57
"BAMLC0A2CAAEY","2008-10-27 00:00:00",7.65
"BAMLC0A2CAAEY","2008-10-28 00:00:00",7.7
"BAMLC0A2CAAEY","2008-10-29 00:00:00",7.71
"BAMLC0A2CAAEY","2008-10-30 00:00:00",7.75
"BAMLC0A2CAAEY","2008-10-31 00:00:00",7.75
"BAMLC0A2CAAEY","2008-11-03 00:00:00",7.68
"BAMLC0A2CAAEY","2008-11-04 00:00:00",7.52
"BAMLC0A2CAAEY","2008-11-05 00:00:00",7.42
"BAMLC0A2CAAEY","2008-11-06 00:00:00",7.4
"BAMLC0A2CAAEY","2008-11-07 00:00:00",7.44
"BAMLC0A2CAAEY","2008-11-10 00:00:00",7.35
"BAMLC0A2CAAEY","2008-11-11 00:00:00",7.35
"BAMLC0A2CAAEY","2008-11-12 00:00:00",7.26
"BAMLC0A2CAAEY","2008-11-13 00:00:00",7.25
"BAMLC0A2CAAEY","2008-11-14 00:00:00",7.19
"BAMLC0A2CAAEY","2008-11-17 00:00:00",7.2
"BAMLC0A2CAAEY","2008-11-18 00:00:00",7.09
"BAMLC0A2CAAEY","2008-11-19 00:00:00",7.1
"BAMLC0A2CAAEY","2008-11-20 00:00:00",7.11
"BAMLC0A2CAAEY","2008-11-21 00:00:00",7.32
"BAMLC0A2CAAEY","2008-11-24 00:00:00",7.35
"BAMLC0A2CAAEY","2008-11-25 00:00:00",7.18
"BAMLC0A2CAAEY","2008-11-26 00:00:00",7.12
"BAMLC0A2CAAEY","2008-11-27 00:00:00",7.12
"BAMLC0A2CAAEY","2008-11-28 00:00:00",7.07
"BAMLC0A2CAAEY","2008-11-30 00:00:00",7.03
"BAMLC0A2CAAEY","2008-12-01 00:00:00",6.87
"BAMLC0A2CAAEY","2008-12-02 00:00:00",6.86
"BAMLC0A2CAAEY","2008-12-03 00:00:00",6.84
"BAMLC0A2CAAEY","2008-12-04 00:00:00",6.77
"BAMLC0A2CAAEY","2008-12-05 00:00:00",6.89
"BAMLC0A2CAAEY","2008-12-08 00:00:00",6.93
"BAMLC0A2CAAEY","2008-12-09 00:00:00",6.83
"BAMLC0A2CAAEY","2008-12-10 00:00:00",6.82
"BAMLC0A2CAAEY","2008-12-11 00:00:00",6.72
"BAMLC0A2CAAEY","2008-12-12 00:00:00",6.68
"BAMLC0A2CAAEY","2008-12-15 00:00:00",6.64
"BAMLC0A2CAAEY","2008-12-16 00:00:00",6.49
"BAMLC0A2CAAEY","2008-12-17 00:00:00",6.36
"BAMLC0A2CAAEY","2008-12-18 00:00:00",6.23
"BAMLC0A2CAAEY","2008-12-19 00:00:00",6.26
"BAMLC0A2CAAEY","2008-12-22 00:00:00",6.27
"BAMLC0A2CAAEY","2008-12-23 00:00:00",6.28
"BAMLC0A2CAAEY","2008-12-24 00:00:00",6.27
"BAMLC0A2CAAEY","2008-12-26 00:00:00",6.22
"BAMLC0A2CAAEY","2008-12-29 00:00:00",6.17
"BAMLC0A2CAAEY","2008-12-30 00:00:00",6.1
"BAMLC0A2CAAEY","2008-12-31 00:00:00",5.82
"BAMLC0A2CAAEY","2009-01-02 00:00:00",5.96
"BAMLC0A2CAAEY","2009-01-05 00:00:00",5.92
"BAMLC0A2CAAEY","2009-01-06 00:00:00",5.86
"BAMLC0A2CAAEY","2009-01-07 00:00:00",5.78
"BAMLC0A2CAAEY","2009-01-08 00:00:00",5.71
"BAMLC0A2CAAEY","2009-01-09 00:00:00",5.64
"BAMLC0A2CAAEY","2009-01-12 00:00:00",5.57
"BAMLC0A2CAAEY","2009-01-13 00:00:00",5.56
"BAMLC0A2CAAEY","2009-01-14 00:00:00",5.56
"BAMLC0A2CAAEY","2009-01-15 00:00:00",5.6
"BAMLC0A2CAAEY","2009-01-16 00:00:00",5.57
"BAMLC0A2CAAEY","2009-01-19 00:00:00",5.57
"BAMLC0A2CAAEY","2009-01-20 00:00:00",5.66
"BAMLC0A2CAAEY","2009-01-21 00:00:00",5.84
"BAMLC0A2CAAEY","2009-01-22 00:00:00",5.87
"BAMLC0A2CAAEY","2009-01-23 00:00:00",5.92
"BAMLC0A2CAAEY","2009-01-26 00:00:00",5.93
"BAMLC0A2CAAEY","2009-01-27 00:00:00",5.83
"BAMLC0A2CAAEY","2009-01-28 00:00:00",5.88
"BAMLC0A2CAAEY","2009-01-29 00:00:00",5.97
"BAMLC0A2CAAEY","2009-01-30 00:00:00",5.97
"BAMLC0A2CAAEY","2009-01-31 00:00:00",5.91
"BAMLC0A2CAAEY","2009-02-02 00:00:00",5.82
"BAMLC0A2CAAEY","2009-02-03 00:00:00",5.92
"BAMLC0A2CAAEY","2009-02-04 00:00:00",5.95
"BAMLC0A2CAAEY","2009-02-05 00:00:00",5.91
"BAMLC0A2CAAEY","2009-02-06 00:00:00",5.94
"BAMLC0A2CAAEY","2009-02-09 00:00:00",5.95
"BAMLC0A2CAAEY","2009-02-10 00:00:00",5.76
"BAMLC0A2CAAEY","2009-02-11 00:00:00",5.69
"BAMLC0A2CAAEY","2009-02-12 00:00:00",5.66
"BAMLC0A2CAAEY","2009-02-13 00:00:00",5.79
"BAMLC0A2CAAEY","2009-02-16 00:00:00",5.78
"BAMLC0A2CAAEY","2009-02-17 00:00:00",5.67
"BAMLC0A2CAAEY","2009-02-18 00:00:00",5.81
"BAMLC0A2CAAEY","2009-02-19 00:00:00",5.91
"BAMLC0A2CAAEY","2009-02-20 00:00:00",5.96
"BAMLC0A2CAAEY","2009-02-23 00:00:00",5.99
"BAMLC0A2CAAEY","2009-02-24 00:00:00",6.05
"BAMLC0A2CAAEY","2009-02-25 00:00:00",6.16
"BAMLC0A2CAAEY","2009-02-26 00:00:00",6.19
"BAMLC0A2CAAEY","2009-02-27 00:00:00",6.19
"BAMLC0A2CAAEY","2009-02-28 00:00:00",6.07
"BAMLC0A2CAAEY","2009-03-02 00:00:00",6.04
"BAMLC0A2CAAEY","2009-03-03 00:00:00",6.13
"BAMLC0A2CAAEY","2009-03-04 00:00:00",6.23
"BAMLC0A2CAAEY","2009-03-05 00:00:00",6.2
"BAMLC0A2CAAEY","2009-03-06 00:00:00",6.28
"BAMLC0A2CAAEY","2009-03-09 00:00:00",6.61
"BAMLC0A2CAAEY","2009-03-10 00:00:00",6.75
"BAMLC0A2CAAEY","2009-03-11 00:00:00",6.7
"BAMLC0A2CAAEY","2009-03-12 00:00:00",6.68
"BAMLC0A2CAAEY","2009-03-13 00:00:00",6.66
"BAMLC0A2CAAEY","2009-03-16 00:00:00",6.71
"BAMLC0A2CAAEY","2009-03-17 00:00:00",6.76
"BAMLC0A2CAAEY","2009-03-18 00:00:00",6.39
"BAMLC0A2CAAEY","2009-03-19 00:00:00",6.45
"BAMLC0A2CAAEY","2009-03-20 00:00:00",6.48
"BAMLC0A2CAAEY","2009-03-23 00:00:00",6.5
"BAMLC0A2CAAEY","2009-03-24 00:00:00",6.47
"BAMLC0A2CAAEY","2009-03-25 00:00:00",6.61
"BAMLC0A2CAAEY","2009-03-26 00:00:00",6.53
"BAMLC0A2CAAEY","2009-03-27 00:00:00",6.53
"BAMLC0A2CAAEY","2009-03-30 00:00:00",6.51
"BAMLC0A2CAAEY","2009-03-31 00:00:00",6
"BAMLC0A2CAAEY","2009-04-01 00:00:00",5.99
"BAMLC0A2CAAEY","2009-04-02 00:00:00",6.03
"BAMLC0A2CAAEY","2009-04-03 00:00:00",6.15
"BAMLC0A2CAAEY","2009-04-06 00:00:00",6.14
"BAMLC0A2CAAEY","2009-04-07 00:00:00",6.09
"BAMLC0A2CAAEY","2009-04-08 00:00:00",6.04
"BAMLC0A2CAAEY","2009-04-09 00:00:00",6.04
"BAMLC0A2CAAEY","2009-04-13 00:00:00",5.93
"BAMLC0A2CAAEY","2009-04-14 00:00:00",5.75
"BAMLC0A2CAAEY","2009-04-15 00:00:00",5.71
"BAMLC0A2CAAEY","2009-04-16 00:00:00",5.71
"BAMLC0A2CAAEY","2009-04-17 00:00:00",5.73
"BAMLC0A2CAAEY","2009-04-20 00:00:00",5.62
"BAMLC0A2CAAEY","2009-04-21 00:00:00",5.66
"BAMLC0A2CAAEY","2009-04-22 00:00:00",5.7
"BAMLC0A2CAAEY","2009-04-23 00:00:00",5.62
"BAMLC0A2CAAEY","2009-04-24 00:00:00",5.62
"BAMLC0A2CAAEY","2009-04-27 00:00:00",5.53
"BAMLC0A2CAAEY","2009-04-28 00:00:00",5.57
"BAMLC0A2CAAEY","2009-04-29 00:00:00",5.61
"BAMLC0A2CAAEY","2009-04-30 00:00:00",5.48
"BAMLC0A2CAAEY","2009-05-01 00:00:00",5.47
"BAMLC0A2CAAEY","2009-05-04 00:00:00",5.46
"BAMLC0A2CAAEY","2009-05-05 00:00:00",5.44
"BAMLC0A2CAAEY","2009-05-06 00:00:00",5.37
"BAMLC0A2CAAEY","2009-05-07 00:00:00",5.38
"BAMLC0A2CAAEY","2009-05-08 00:00:00",5.34
"BAMLC0A2CAAEY","2009-05-11 00:00:00",5.23
"BAMLC0A2CAAEY","2009-05-12 00:00:00",5.2
"BAMLC0A2CAAEY","2009-05-13 00:00:00",5.12
"BAMLC0A2CAAEY","2009-05-14 00:00:00",5.13
"BAMLC0A2CAAEY","2009-05-15 00:00:00",5.12
"BAMLC0A2CAAEY","2009-05-18 00:00:00",5.18
"BAMLC0A2CAAEY","2009-05-19 00:00:00",5.16
"BAMLC0A2CAAEY","2009-05-20 00:00:00",5.07
"BAMLC0A2CAAEY","2009-05-21 00:00:00",5.15
"BAMLC0A2CAAEY","2009-05-22 00:00:00",5.2
"BAMLC0A2CAAEY","2009-05-25 00:00:00",5.2
"BAMLC0A2CAAEY","2009-05-26 00:00:00",5.19
"BAMLC0A2CAAEY","2009-05-27 00:00:00",5.27
"BAMLC0A2CAAEY","2009-05-28 00:00:00",5.22
"BAMLC0A2CAAEY","2009-05-29 00:00:00",5.03
"BAMLC0A2CAAEY","2009-05-31 00:00:00",5.06
"BAMLC0A2CAAEY","2009-06-01 00:00:00",5.17
"BAMLC0A2CAAEY","2009-06-02 00:00:00",5.09
"BAMLC0A2CAAEY","2009-06-03 00:00:00",5
"BAMLC0A2CAAEY","2009-06-04 00:00:00",5.1
"BAMLC0A2CAAEY","2009-06-05 00:00:00",5.27
"BAMLC0A2CAAEY","2009-06-08 00:00:00",5.29
"BAMLC0A2CAAEY","2009-06-09 00:00:00",5.21
"BAMLC0A2CAAEY","2009-06-10 00:00:00",5.23
"BAMLC0A2CAAEY","2009-06-11 00:00:00",5.15
"BAMLC0A2CAAEY","2009-06-12 00:00:00",5.08
"BAMLC0A2CAAEY","2009-06-15 00:00:00",5
"BAMLC0A2CAAEY","2009-06-16 00:00:00",4.96
"BAMLC0A2CAAEY","2009-06-17 00:00:00",4.94
"BAMLC0A2CAAEY","2009-06-18 00:00:00",5.06
"BAMLC0A2CAAEY","2009-06-19 00:00:00",5
"BAMLC0A2CAAEY","2009-06-22 00:00:00",4.91
"BAMLC0A2CAAEY","2009-06-23 00:00:00",4.87
"BAMLC0A2CAAEY","2009-06-24 00:00:00",4.9
"BAMLC0A2CAAEY","2009-06-25 00:00:00",4.8
"BAMLC0A2CAAEY","2009-06-26 00:00:00",4.77
"BAMLC0A2CAAEY","2009-06-29 00:00:00",4.77
"BAMLC0A2CAAEY","2009-06-30 00:00:00",4.81
"BAMLC0A2CAAEY","2009-07-01 00:00:00",4.79
"BAMLC0A2CAAEY","2009-07-02 00:00:00",4.72
"BAMLC0A2CAAEY","2009-07-03 00:00:00",4.72
"BAMLC0A2CAAEY","2009-07-06 00:00:00",4.7
"BAMLC0A2CAAEY","2009-07-07 00:00:00",4.67
"BAMLC0A2CAAEY","2009-07-08 00:00:00",4.55
"BAMLC0A2CAAEY","2009-07-09 00:00:00",4.63
"BAMLC0A2CAAEY","2009-07-10 00:00:00",4.54
"BAMLC0A2CAAEY","2009-07-13 00:00:00",4.56
"BAMLC0A2CAAEY","2009-07-14 00:00:00",4.62
"BAMLC0A2CAAEY","2009-07-15 00:00:00",4.72
"BAMLC0A2CAAEY","2009-07-16 00:00:00",4.65
"BAMLC0A2CAAEY","2009-07-17 00:00:00",4.67
"BAMLC0A2CAAEY","2009-07-20 00:00:00",4.57
"BAMLC0A2CAAEY","2009-07-21 00:00:00",4.47
"BAMLC0A2CAAEY","2009-07-22 00:00:00",4.54
"BAMLC0A2CAAEY","2009-07-23 00:00:00",4.66
"BAMLC0A2CAAEY","2009-07-24 00:00:00",4.62
"BAMLC0A2CAAEY","2009-07-27 00:00:00",4.61
"BAMLC0A2CAAEY","2009-07-28 00:00:00",4.59
"BAMLC0A2CAAEY","2009-07-29 00:00:00",4.56
"BAMLC0A2CAAEY","2009-07-30 00:00:00",4.49
"BAMLC0A2CAAEY","2009-07-31 00:00:00",4.35
"BAMLC0A2CAAEY","2009-08-03 00:00:00",4.45
"BAMLC0A2CAAEY","2009-08-04 00:00:00",4.42
"BAMLC0A2CAAEY","2009-08-05 00:00:00",4.45
"BAMLC0A2CAAEY","2009-08-06 00:00:00",4.41
"BAMLC0A2CAAEY","2009-08-07 00:00:00",4.49
"BAMLC0A2CAAEY","2009-08-10 00:00:00",4.39
"BAMLC0A2CAAEY","2009-08-11 00:00:00",4.35
"BAMLC0A2CAAEY","2009-08-12 00:00:00",4.35
"BAMLC0A2CAAEY","2009-08-13 00:00:00",4.25
"BAMLC0A2CAAEY","2009-08-14 00:00:00",4.21
"BAMLC0A2CAAEY","2009-08-17 00:00:00",4.19
"BAMLC0A2CAAEY","2009-08-18 00:00:00",4.22
"BAMLC0A2CAAEY","2009-08-19 00:00:00",4.17
"BAMLC0A2CAAEY","2009-08-20 00:00:00",4.15
"BAMLC0A2CAAEY","2009-08-21 00:00:00",4.25
"BAMLC0A2CAAEY","2009-08-24 00:00:00",4.18
"BAMLC0A2CAAEY","2009-08-25 00:00:00",4.14
"BAMLC0A2CAAEY","2009-08-26 00:00:00",4.13
"BAMLC0A2CAAEY","2009-08-27 00:00:00",4.14
"BAMLC0A2CAAEY","2009-08-28 00:00:00",4.12
"BAMLC0A2CAAEY","2009-08-31 00:00:00",4.12
"BAMLC0A2CAAEY","2009-09-01 00:00:00",4.09
